Year,Rank,SpacerGIR,Player, GreensRate ,GreensHit,GreensPossible
2017,137,-,Brian Harman, 0.6380 ,"1,148","1,800"
2017,138,-,Roberto Castro, 0.6370 ,780,"1,224"
2017,139,-,Jason Day, 0.6370 ,757,"1,188"
2017,140,-,Ken Duke, 0.6370 ,814,"1,278"
2017,140,-,Michael Thompson, 0.6370 ,642,"1,008"
2017,142,-,Billy Hurley III, 0.6360 ,916,"1,440"
2017,143,-,Morgan Hoffmann, 0.6360 ,"1,007","1,584"
2017,143,-,Jimmy Walker, 0.6360 ,698,"1,098"
2017,145,-,Ricky Barnes, 0.6350 ,"1,052","1,656"
2017,145,-,Brian Gay, 0.6350 ,892,"1,404"
2017,147,-,Patton Kizzire, 0.6350 ,869,"1,368"
2017,148,-,Brooks Koepka, 0.6350 ,914,"1,440"
2017,149,-,Anirban Lahiri, 0.6340 ,822,"1,296"
2017,150,-,Daniel Summerhays, 0.6340 ,"1,073","1,692"
2017,151,-,Brian Stuard, 0.6340 ,992,"1,566"
2017,152,-,Brian Campbell, 0.6330 ,581,918
2017,152,-,Ryo Ishikawa, 0.6330 ,638,"1,008"
2017,154,-,Jason Bohn, 0.6320 ,807,"1,278"
2017,154,-,Kelly Kraft, 0.6320 ,807,"1,278"
2017,154,-,Sebastián Muñoz, 0.6320 ,557,882
2017,157,-,Cameron Smith, 0.6310 ,932,"1,476"
2017,158,-,David Lingmerth, 0.6310 ,852,"1,350"
2017,159,-,Matt Jones, 0.6310 ,636,"1,008"
2017,160,-,K.J. Choi, 0.6310 ,749,"1,188"
2017,161,-,Jonathan Randolph, 0.6290 ,713,"1,134"
2017,161,-,Bubba Watson, 0.6290 ,713,"1,134"
2017,163,-,Phil Mickelson, 0.6290 ,905,"1,440"
2017,164,-,Derek Fathauer, 0.6280 ,848,"1,350"
2017,165,-,Cody Gribble, 0.6270 ,869,"1,386"
2017,166,-,Rafa Cabrera Bello, 0.6270 ,677,"1,080"
2017,167,-,Graeme McDowell, 0.6260 ,631,"1,008"
2017,168,-,Whee Kim, 0.6260 ,811,"1,296"
2017,169,-,Aaron Baddeley, 0.6260 ,642,"1,026"
2017,169,-,J.B. Holmes, 0.6260 ,856,"1,368"
2017,171,-,Peter Malnati, 0.6250 ,956,"1,530"
2017,172,-,Gonzalo Fernandez-Castaño, 0.6220 ,627,"1,008"
2017,173,-,Patrick Reed, 0.6220 ,"1,119","1,800"
2017,174,-,Søren Kjeldsen, 0.6200 ,547,882
2017,175,-,Dominic Bozzelli, 0.6200 ,725,"1,170"
2017,176,-,Luke Donald, 0.6190 ,535,864
2017,177,-,Camilo Villegas, 0.6190 ,802,"1,296"
2017,178,-,Bryce Molder, 0.6180 ,823,"1,332"
2017,179,-,Charl Schwartzel, 0.6180 ,667,"1,080"
2017,180,-,Jonas Blixt, 0.6150 ,775,"1,260"
2017,181,-,Steve Wheatcroft, 0.6100 ,516,846
2017,182,-,Chad Collins, 0.6090 ,680,"1,116"
2017,183,-,Wesley Bryan, 0.6050 ,991,"1,638"
2017,184,-,Matt Every, 0.6020 ,758,"1,260"
2017,185,-,Greg Chalmers, 0.5990 ,765,"1,278"
2017,186,-,Andrew Loupe, 0.5980 ,560,936
2017,187,-,Si Woo Kim, 0.5960 ,805,"1,350"
2017,188,-,Carl Pettersson, 0.5790 ,615,"1,062"
2017,189,-,Ernie Els, 0.5680 ,532,936
2017,190,-,Steven Bowditch, 0.5350 ,530,990
2018,1,-,Henrik Stenson, 0.7350 ,741,"1,008"
2018,2,-,Sam Ryder, 0.7210 ,"1,038","1,440"
2018,3,-,Billy Horschel, 0.7180 ,"1,059","1,476"
2018,4,-,Kevin Streelman, 0.7160 ,"1,185","1,656"
2018,5,-,C.T. Pan, 0.7120 ,"1,256","1,764"
2018,6,-,Kyle Stanley, 0.7110 ,"1,126","1,584"
2018,7,-,Patrick Cantlay, 0.7070 ,"1,018","1,440"
2018,8,-,Adam Scott, 0.7070 ,992,"1,404"
2018,9,-,Dustin Johnson, 0.7060 ,940,"1,332"
2018,10,-,J.J. Henry, 0.7050 ,952,"1,350"
2018,11,-,Gary Woodland, 0.7050 ,"1,155","1,638"
2018,12,-,Andrew Putnam, 0.7050 ,"1,129","1,602"
2018,12,-,Jordan Spieth, 0.7050 ,964,"1,368"
2018,14,-,Jason Kokrak, 0.7040 ,"1,254","1,782"
2018,15,-,Brett Stegmaier, 0.7030 ,772,"1,098"
2018,16,-,Francesco Molinari, 0.7020 ,885,"1,260"
2018,17,-,Corey Conners, 0.7020 ,"1,175","1,674"
2018,18,-,Tony Finau, 0.7020 ,"1,238","1,764"
2018,19,-,Rafa Cabrera Bello, 0.7020 ,884,"1,260"
2018,20,-,Jon Rahm, 0.7010 ,833,"1,188"
2018,21,-,Michael Thompson, 0.7010 ,732,"1,044"
2018,22,-,Blayne Barber, 0.7000 ,844,"1,206"
2018,23,-,Justin Rose, 0.7000 ,831,"1,188"
2018,24,-,Scott Piercy, 0.6970 ,"1,004","1,440"
2018,25,-,Bryson DeChambeau, 0.6970 ,"1,166","1,674"
2018,25,-,Tyler Duncan, 0.6970 ,"1,166","1,674"
2018,27,-,Russell Knox, 0.6960 ,"1,127","1,620"
2018,28,-,Cameron Percy, 0.6960 ,626,900
2018,29,-,Rickie Fowler, 0.6950 ,926,"1,332"
2018,30,-,J.J. Spaun, 0.6950 ,988,"1,422"
2018,31,-,Keith Mitchell, 0.6940 ,"1,212","1,746"
2018,32,-,Tommy Fleetwood, 0.6940 ,824,"1,188"
2018,33,-,Charles Howell III, 0.6930 ,"1,248","1,800"
2018,34,-,Hideki Matsuyama, 0.6930 ,898,"1,296"
2018,35,-,Brendan Steele, 0.6920 ,835,"1,206"
2018,36,-,Keegan Bradley, 0.6920 ,"1,158","1,674"
2018,37,-,Patton Kizzire, 0.6900 ,"1,106","1,602"
2018,38,-,Hudson Swafford, 0.6900 ,832,"1,206"
2018,39,-,Hunter Mahan, 0.6900 ,782,"1,134"
2018,40,-,David Hearn, 0.6890 ,744,"1,080"
2018,41,-,Emiliano Grillo, 0.6880 ,"1,140","1,656"
2018,42,-,Joel Dahmen, 0.6880 ,"1,053","1,530"
2018,43,-,Aaron Wise, 0.6880 ,"1,090","1,584"
2018,44,-,Ryan Moore, 0.6880 ,966,"1,404"
2018,45,-,Russell Henley, 0.6880 ,916,"1,332"
2018,45,-,Justin Thomas, 0.6880 ,"1,015","1,476"
2018,47,-,Chez Reavie, 0.6870 ,"1,063","1,548"
2018,48,-,Shane Lowry, 0.6870 ,692,"1,008"
2018,49,-,Stewart Cink, 0.6860 ,"1,074","1,566"
2018,50,-,Bronson Burgoon, 0.6840 ,850,"1,242"
2018,51,-,Luke List, 0.6840 ,"1,169","1,710"
2018,52,-,J.T. Poston, 0.6830 ,873,"1,278"
2018,53,-,James Hahn, 0.6830 ,"1,008","1,476"
2018,54,-,Brooks Koepka, 0.6830 ,762,"1,116"
2018,55,-,Chris Kirk, 0.6820 ,"1,302","1,908"
2018,56,-,Ryan Armour, 0.6820 ,"1,314","1,926"
2018,57,-,Bubba Watson, 0.6820 ,970,"1,422"
2018,58,-,Nate Lashley, 0.6820 ,577,846
2018,59,-,Jonathan Byrd, 0.6820 ,761,"1,116"
2018,60,-,Denny McCarthy, 0.6820 ,773,"1,134"
2018,61,-,Adam Hadwin, 0.6800 ,"1,090","1,602"
2018,61,-,Nicholas Lindheim, 0.6800 ,845,"1,242"
2018,63,-,Byeong Hun An, 0.6800 ,"1,028","1,512"
2018,64,-,Nick Watney, 0.6800 ,"1,101","1,620"
2018,65,-,Beau Hossler, 0.6800 ,"1,272","1,872"
2018,66,-,Webb Simpson, 0.6790 ,"1,125","1,656"
2018,67,-,Adam Schenk, 0.6790 ,978,"1,440"
2018,68,-,Peter Uihlein, 0.6790 ,953,"1,404"
2018,69,-,Johnson Wagner, 0.6790 ,843,"1,242"
2018,70,-,Fabián Gómez, 0.6790 ,"1,026","1,512"
2018,71,-,Rory Sabbatini, 0.6790 ,"1,087","1,602"
2018,72,-,Paul Casey, 0.6780 ,867,"1,278"
2018,73,-,Harold Varner III, 0.6780 ,"1,086","1,602"
2018,74,-,Pat Perez, 0.6780 ,915,"1,350"
2018,75,-,Chesson Hadley, 0.6770 ,"1,206","1,782"
2018,76,-,Nick Taylor, 0.6770 ,"1,096","1,620"
2018,77,-,Brian Harman, 0.6760 ,"1,095","1,620"
2018,77,-,William McGirt, 0.6760 ,949,"1,404"
2018,79,-,Shawn Stefani, 0.6750 ,899,"1,332"
2018,80,-,Zach Johnson, 0.6740 ,"1,056","1,566"
2018,81,-,Lanto Griffin, 0.6740 ,898,"1,332"
2018,82,-,Tiger Woods, 0.6740 ,825,"1,224"
2018,83,-,Lucas Glover, 0.6710 ,737,"1,098"
2018,83,-,Brian Stuard, 0.6710 ,"1,172","1,746"
2018,85,-,Stephan Jaeger, 0.6710 ,906,"1,350"
2018,86,-,Branden Grace, 0.6710 ,773,"1,152"
2018,87,-,Tom Lovelady, 0.6710 ,978,"1,458"
2018,88,-,Xinjun Zhang, 0.6700 ,905,"1,350"
2018,89,-,Vaughn Taylor, 0.6700 ,953,"1,422"
2018,90,-,Ian Poulter, 0.6700 ,772,"1,152"
2018,91,-,Richy Werenski, 0.6700 ,"1,109","1,656"
2018,92,-,Daniel Berger, 0.6690 ,915,"1,368"
2018,93,-,Kevin Tway, 0.6690 ,"1,252","1,872"
2018,94,-,Matt Kuchar, 0.6680 ,962,"1,440"
2018,95,-,Brice Garnett, 0.6680 ,"1,142","1,710"
2018,96,-,Marc Leishman, 0.6670 ,"1,080","1,620"
2018,97,-,Steve Wheatcroft, 0.6660 ,695,"1,044"
2018,98,-,Charley Hoffman, 0.6650 ,958,"1,440"
2018,99,-,Kevin Chappell, 0.6650 ,886,"1,332"
2018,100,-,Austin Cook, 0.6650 ,"1,281","1,926"
2018,101,-,Abraham Ancer, 0.6650 ,"1,149","1,728"
2018,101,-,Matt Jones, 0.6650 ,742,"1,116"
2018,103,-,Zac Blair, 0.6650 ,694,"1,044"
2018,104,-,Tyrrell Hatton, 0.6650 ,646,972
2018,105,-,Martin Flores, 0.6630 ,"1,027","1,548"
2018,106,-,Rory McIlroy, 0.6630 ,728,"1,098"
2018,107,-,Conrad Shindler, 0.6630 ,668,"1,008"
2018,108,-,Ryan Blaum, 0.6610 ,928,"1,404"
2018,109,-,Mackenzie Hughes, 0.6600 ,903,"1,368"
2018,110,-,Martin Laird, 0.6590 ,771,"1,170"
2018,111,-,John Huh, 0.6580 ,"1,066","1,620"
2018,112,-,Louis Oosthuizen, 0.6570 ,639,972
2018,113,-,Brandon Harkins, 0.6570 ,"1,123","1,710"
2018,114,-,Scott Brown, 0.6570 ,"1,158","1,764"
2018,114,-,Patrick Rodgers, 0.6570 ,"1,099","1,674"
2018,116,-,Andrew Landry, 0.6560 ,945,"1,440"
2018,117,-,Scott Stallings, 0.6560 ,"1,063","1,620"
2018,118,-,Ryan Palmer, 0.6560 ,744,"1,134"
2018,119,-,Xander Schauffele, 0.6560 ,"1,098","1,674"
2018,120,-,Chad Campbell, 0.6550 ,932,"1,422"
2018,121,-,Cameron Tringale, 0.6550 ,743,"1,134"
2018,122,-,Kevin Kisner, 0.6540 ,918,"1,404"
2018,122,-,Trey Mullinax, 0.6540 ,812,"1,242"
2018,124,-,Jason Day, 0.6530 ,799,"1,224"
2018,124,-,Robert Garrigus, 0.6530 ,893,"1,368"
2018,126,-,J.B. Holmes, 0.6530 ,881,"1,350"
2018,127,-,Tyrone Van Aswegen, 0.6520 ,"1,092","1,674"
2018,128,-,Seamus Power, 0.6520 ,915,"1,404"
2018,128,-,Jhonattan Vegas, 0.6520 ,"1,044","1,602"
2018,130,-,Troy Merritt, 0.6520 ,997,"1,530"
2018,131,-,Danny Lee, 0.6510 ,"1,007","1,548"
2018,132,-,Brandt Snedeker, 0.6500 ,960,"1,476"
2018,133,-,Sam Saunders, 0.6500 ,866,"1,332"
2018,134,-,Ben Silverman, 0.6500 ,982,"1,512"
2018,135,-,Robert Streb, 0.6490 ,865,"1,332"
2018,136,-,Alex Noren, 0.6490 ,701,"1,080"
2018,137,-,Ben Crane, 0.6490 ,689,"1,062"
2018,137,-,Phil Mickelson, 0.6490 ,"1,016","1,566"
2018,139,-,Ethan Tracy, 0.6490 ,794,"1,224"
2018,140,-,Bill Haas, 0.6480 ,863,"1,332"
2018,141,-,Anirban Lahiri, 0.6470 ,955,"1,476"
2018,142,-,Kevin Na, 0.6470 ,"1,001","1,548"
2018,143,-,Jamie Lovemark, 0.6470 ,"1,024","1,584"
2018,144,-,Matt Every, 0.6460 ,872,"1,350"
2018,145,-,Brian Gay, 0.6450 ,"1,173","1,818"
2018,146,-,Graeme McDowell, 0.6450 ,685,"1,062"
2018,147,-,Bud Cauley, 0.6430 ,613,954
2018,148,-,Jason Dufner, 0.6420 ,740,"1,152"
2018,149,-,Rob Oppenheim, 0.6410 ,784,"1,224"
2018,150,-,Ben Martin, 0.6400 ,737,"1,152"
2018,151,-,Sean O'Hair, 0.6380 ,724,"1,134"
2018,152,-,Kelly Kraft, 0.6380 ,"1,057","1,656"
2018,153,-,Si Woo Kim, 0.6380 ,"1,194","1,872"
2018,154,-,Alex Cejka, 0.6380 ,792,"1,242"
2018,155,-,Ricky Barnes, 0.6380 ,677,"1,062"
2018,156,-,Roberto Díaz, 0.6370 ,780,"1,224"
2018,157,-,Zecheng Dou, 0.6370 ,562,882
2018,158,-,Tom Hoge, 0.6360 ,"1,065","1,674"
2018,159,-,Talor Gooch, 0.6360 ,824,"1,296"
2018,160,-,Patrick Reed, 0.6360 ,984,"1,548"
2018,161,-,Whee Kim, 0.6360 ,"1,018","1,602"
2018,162,-,Matt Atkins, 0.6350 ,594,936
2018,163,-,Aaron Baddeley, 0.6340 ,890,"1,404"
2018,164,-,Harris English, 0.6330 ,889,"1,404"
2018,165,-,Sung Kang, 0.6320 ,967,"1,530"
2018,166,-,Jim Furyk, 0.6320 ,546,864
2018,167,-,Cameron Smith, 0.6320 ,887,"1,404"
2018,168,-,David Lingmerth, 0.6300 ,885,"1,404"
2018,168,-,"Ted Potter, Jr.", 0.6300 ,987,"1,566"
2018,170,-,Billy Hurley III, 0.6300 ,726,"1,152"
2018,171,-,Peter Malnati, 0.6300 ,941,"1,494"
2018,172,-,Chris Stroud, 0.6290 ,827,"1,314"
2018,173,-,Ollie Schniederjans, 0.6280 ,983,"1,566"
2018,174,-,Rod Pampling, 0.6260 ,654,"1,044"
2018,175,-,Grayson Murray, 0.6250 ,810,"1,296"
2018,176,-,Cody Gribble, 0.6250 ,731,"1,170"
2018,177,-,Kyle Thompson, 0.6240 ,517,828
2018,178,-,Kiradech Aphibarnrat, 0.6220 ,515,828
2018,179,-,Jonas Blixt, 0.6200 ,681,"1,098"
2018,180,-,Jimmy Walker, 0.6190 ,858,"1,386"
2018,181,-,Andrew Yun, 0.6190 ,501,810
2018,182,-,Retief Goosen, 0.6180 ,578,936
2018,183,-,Wesley Bryan, 0.6130 ,739,"1,206"
2018,184,-,Charl Schwartzel, 0.6110 ,638,"1,044"
2018,185,-,Dominic Bozzelli, 0.6090 ,713,"1,170"
2018,186,-,Michael Kim, 0.6060 ,764,"1,260"
2018,187,-,Jonathan Randolph, 0.6040 ,707,"1,170"
2018,188,-,Martin Piller, 0.6040 ,837,"1,386"
2018,189,-,Derek Fathauer, 0.6040 ,869,"1,440"
2018,190,-,Satoshi Kodaira, 0.6030 ,521,864
2018,191,-,D.A. Points, 0.6020 ,661,"1,098"
2018,192,-,Greg Chalmers, 0.5690 ,533,936
2018,193,-,Daniel Summerhays, 0.5680 ,460,810
2019,1,-,Corey Conners, 0.7310 ,"1,131","1,548"
2019,2,-,Johnson Wagner, 0.7160 ,747,"1,044"
2019,3,-,Alex Prugh, 0.7140 ,913,"1,278"
2019,4,-,Paul Casey, 0.7100 ,958,"1,350"
2019,5,-,Jason Dufner, 0.7080 ,917,"1,296"
2019,6,-,Justin Thomas, 0.7070 ,916,"1,296"
2019,7,-,Charles Howell III, 0.7050 ,"1,155","1,638"
2019,8,-,Josh Teater, 0.7050 ,850,"1,206"
2019,9,-,Scott Piercy, 0.7010 ,"1,085","1,548"
2019,10,-,Brendan Steele, 0.7000 ,781,"1,116"
2019,11,-,Brooks Koepka, 0.7000 ,932,"1,332"
2019,12,-,Talor Gooch, 0.7000 ,680,972
2019,12,-,Shawn Stefani, 0.7000 ,957,"1,368"
2019,14,-,Martin Laird, 0.6990 ,"1,006","1,440"
2019,15,-,Kevin Streelman, 0.6980 ,"1,017","1,458"
2019,16,-,Jason Day, 0.6970 ,803,"1,152"
2019,17,-,Cameron Tringale, 0.6970 ,815,"1,170"
2019,18,-,Brice Garnett, 0.6950 ,"1,064","1,530"
2019,19,-,Adam Svensson, 0.6940 ,837,"1,206"
2019,20,-,Matt Kuchar, 0.6940 ,999,"1,440"
2019,20,-,Hideki Matsuyama, 0.6940 ,"1,099","1,584"
2019,22,-,Cameron Champ, 0.6930 ,948,"1,368"
2019,23,-,Jhonattan Vegas, 0.6930 ,898,"1,296"
2019,24,-,Jim Furyk, 0.6930 ,848,"1,224"
2019,25,-,Hank Lebioda, 0.6920 ,872,"1,260"
2019,26,-,Russell Knox, 0.6910 ,895,"1,296"
2019,26,-,Sepp Straka, 0.6910 ,895,"1,296"
2019,28,-,Gary Woodland, 0.6910 ,"1,044","1,512"
2019,29,-,Jon Rahm, 0.6900 ,845,"1,224"
2019,30,-,Adam Scott, 0.6890 ,757,"1,098"
2019,31,-,Troy Merritt, 0.6890 ,756,"1,098"
2019,32,-,Jason Kokrak, 0.6880 ,"1,114","1,620"
2019,33,-,Cam Davis, 0.6880 ,891,"1,296"
2019,34,-,Emiliano Grillo, 0.6870 ,965,"1,404"
2019,35,-,John Chin, 0.6870 ,668,972
2019,36,-,Adam Schenk, 0.6860 ,"1,235","1,800"
2019,36,-,Nick Watney, 0.6860 ,"1,025","1,494"
2019,38,-,Aaron Wise, 0.6860 ,852,"1,242"
2019,39,-,Rory McIlroy, 0.6860 ,839,"1,224"
2019,40,-,Keegan Bradley, 0.6850 ,"1,011","1,476"
2019,41,-,Tyler Duncan, 0.6850 ,"1,023","1,494"
2019,42,-,Roberto Castro, 0.6840 ,887,"1,296"
2019,43,-,Xander Schauffele, 0.6840 ,911,"1,332"
2019,44,-,J.J. Spaun, 0.6840 ,"1,009","1,476"
2019,45,-,Ryan Palmer, 0.6840 ,812,"1,188"
2019,46,-,Hunter Mahan, 0.6830 ,725,"1,062"
2019,47,-,Sebastián Muñoz, 0.6830 ,983,"1,440"
2019,48,-,Dylan Frittelli, 0.6820 ,995,"1,458"
2019,49,-,Ryan Moore, 0.6820 ,908,"1,332"
2019,50,-,Lucas Glover, 0.6820 ,"1,104","1,620"
2019,51,-,Fabián Gómez, 0.6810 ,760,"1,116"
2019,51,-,Russell Henley, 0.6810 ,858,"1,260"
2019,53,-,Joaquin Niemann, 0.6810 ,"1,176","1,728"
2019,54,-,Bronson Burgoon, 0.6800 ,673,990
2019,54,-,Sam Ryder, 0.6800 ,881,"1,296"
2019,56,-,Chase Wright, 0.6800 ,844,"1,242"
2019,57,-,Chez Reavie, 0.6790 ,"1,125","1,656"
2019,58,-,Carlos Ortiz, 0.6780 ,"1,001","1,476"
2019,59,-,Rickie Fowler, 0.6780 ,927,"1,368"
2019,60,-,Byeong Hun An, 0.6780 ,939,"1,386"
2019,61,-,Anders Albertson, 0.6770 ,780,"1,152"
2019,61,-,Jim Knous, 0.6770 ,646,954
2019,63,-,Brandon Harkins, 0.6770 ,"1,011","1,494"
2019,64,-,K.H. Lee, 0.6770 ,"1,023","1,512"
2019,65,-,Wes Roach, 0.6760 ,767,"1,134"
2019,66,-,Billy Horschel, 0.6760 ,"1,120","1,656"
2019,67,-,Sungjae Im, 0.6760 ,"1,436","2,124"
2019,68,-,Ryan Armour, 0.6760 ,"1,119","1,656"
2019,69,-,Adam Hadwin, 0.6760 ,997,"1,476"
2019,70,-,Trey Mullinax, 0.6750 ,887,"1,314"
2019,71,-,David Hearn, 0.6750 ,571,846
2019,72,-,Nate Lashley, 0.6750 ,826,"1,224"
2019,73,-,Kyle Stanley, 0.6750 ,923,"1,368"
2019,74,-,Tony Finau, 0.6750 ,"1,020","1,512"
2019,75,-,Keith Mitchell, 0.6730 ,"1,006","1,494"
2019,76,-,Nick Taylor, 0.6730 ,"1,126","1,674"
2019,77,-,Patrick Cantlay, 0.6720 ,871,"1,296"
2019,77,-,Bud Cauley, 0.6720 ,992,"1,476"
2019,77,-,Marc Leishman, 0.6720 ,871,"1,296"
2019,77,-,Harold Varner III, 0.6720 ,992,"1,476"
2019,81,-,Andrew Landry, 0.6710 ,894,"1,332"
2019,82,-,Kramer Hickok, 0.6710 ,930,"1,386"
2019,83,-,Kevin Tway, 0.6700 ,965,"1,440"
2019,84,-,Beau Hossler, 0.6700 ,"1,001","1,494"
2019,85,-,Kevin Kisner, 0.6700 ,"1,037","1,548"
2019,86,-,Dustin Johnson, 0.6700 ,844,"1,260"
2019,87,-,Tommy Fleetwood, 0.6690 ,771,"1,152"
2019,88,-,Dominic Bozzelli, 0.6690 ,807,"1,206"
2019,89,-,Rory Sabbatini, 0.6690 ,"1,120","1,674"
2019,90,-,Ian Poulter, 0.6690 ,698,"1,044"
2019,91,-,Harris English, 0.6690 ,"1,095","1,638"
2019,91,-,Vaughn Taylor, 0.6690 ,"1,095","1,638"
2019,93,-,Louis Oosthuizen, 0.6680 ,770,"1,152"
2019,93,-,J.T. Poston, 0.6680 ,"1,155","1,728"
2019,95,-,Seth Reeves, 0.6680 ,806,"1,206"
2019,96,-,Abraham Ancer, 0.6680 ,"1,058","1,584"
2019,97,-,Hudson Swafford, 0.6680 ,685,"1,026"
2019,97,-,Bubba Watson, 0.6680 ,697,"1,044"
2019,99,-,Danny Lee, 0.6670 ,973,"1,458"
2019,99,-,Scott Stallings, 0.6670 ,937,"1,404"
2019,101,-,Joel Dahmen, 0.6670 ,"1,153","1,728"
2019,102,-,J.J. Henry, 0.6670 ,624,936
2019,103,-,Matt Jones, 0.6660 ,"1,007","1,512"
2019,104,-,Roberto Díaz, 0.6660 ,779,"1,170"
2019,105,-,Scott Brown, 0.6650 ,982,"1,476"
2019,106,-,Charley Hoffman, 0.6650 ,838,"1,260"
2019,107,-,Ben Silverman, 0.6650 ,814,"1,224"
2019,108,-,Joey Garber, 0.6640 ,681,"1,026"
2019,109,-,"Ted Potter, Jr.", 0.6640 ,848,"1,278"
2019,110,-,Tyrrell Hatton, 0.6630 ,692,"1,044"
2019,111,-,Danny Willett, 0.6620 ,751,"1,134"
2019,112,-,Patrick Reed, 0.6620 ,"1,049","1,584"
2019,113,-,Bryson DeChambeau, 0.6620 ,858,"1,296"
2019,113,-,Jim Herman, 0.6620 ,572,864
2019,115,-,Whee Kim, 0.6620 ,822,"1,242"
2019,116,-,Sung Kang, 0.6610 ,"1,000","1,512"
2019,117,-,Robert Streb, 0.6610 ,857,"1,296"
2019,118,-,Henrik Stenson, 0.6610 ,595,900
2019,119,-,Branden Grace, 0.6610 ,809,"1,224"
2019,120,-,Peter Uihlein, 0.6600 ,927,"1,404"
2019,121,-,Kyle Jones, 0.6600 ,784,"1,188"
2019,122,-,Denny McCarthy, 0.6600 ,962,"1,458"
2019,123,-,Stephan Jaeger, 0.6600 ,843,"1,278"
2019,124,-,Wyndham Clark, 0.6600 ,"1,009","1,530"
2019,125,-,Andrew Putnam, 0.6590 ,902,"1,368"
2019,126,-,Richy Werenski, 0.6590 ,985,"1,494"
2019,127,-,Webb Simpson, 0.6580 ,924,"1,404"
2019,128,-,Tom Hoge, 0.6580 ,"1,066","1,620"
2019,129,-,Michael Thompson, 0.6570 ,840,"1,278"
2019,130,-,Austin Cook, 0.6570 ,757,"1,152"
2019,131,-,J.B. Holmes, 0.6560 ,838,"1,278"
2019,132,-,Luke List, 0.6540 ,742,"1,134"
2019,133,-,Pat Perez, 0.6530 ,729,"1,116"
2019,134,-,Mackenzie Hughes, 0.6530 ,893,"1,368"
2019,134,-,Adam Long, 0.6530 ,893,"1,368"
2019,134,-,Alex Noren, 0.6530 ,705,"1,080"
2019,137,-,Jonathan Byrd, 0.6520 ,575,882
2019,138,-,Daniel Berger, 0.6520 ,774,"1,188"
2019,139,-,Max Homa, 0.6510 ,938,"1,440"
2019,140,-,Jonas Blixt, 0.6510 ,891,"1,368"
2019,141,-,Roger Sloan, 0.6510 ,984,"1,512"
2019,142,-,Ryan Blaum, 0.6500 ,959,"1,476"
2019,143,-,Brandt Snedeker, 0.6490 ,"1,157","1,782"
2019,144,-,Si Woo Kim, 0.6490 ,958,"1,476"
2019,145,-,Brian Stuard, 0.6490 ,"1,098","1,692"
2019,146,-,Graeme McDowell, 0.6480 ,828,"1,278"
2019,146,-,Sam Saunders, 0.6480 ,863,"1,332"
2019,148,-,Justin Rose, 0.6480 ,723,"1,116"
2019,149,-,Sam Burns, 0.6470 ,909,"1,404"
2019,150,-,Sangmoon Bae, 0.6470 ,629,972
2019,150,-,Patrick Rodgers, 0.6470 ,594,918
2019,150,-,Jimmy Walker, 0.6470 ,862,"1,332"
2019,153,-,Bill Haas, 0.6470 ,803,"1,242"
2019,154,-,Chesson Hadley, 0.6460 ,861,"1,332"
2019,155,-,Brady Schnell, 0.6450 ,592,918
2019,156,-,Alex Cejka, 0.6440 ,580,900
2019,156,-,Kevin Na, 0.6440 ,696,"1,080"
2019,158,-,Brian Gay, 0.6440 ,"1,031","1,602"
2019,159,-,José de Jesús Rodríguez, 0.6430 ,752,"1,170"
2019,160,-,Brian Harman, 0.6420 ,"1,028","1,602"
2019,160,-,Phil Mickelson, 0.6420 ,693,"1,080"
2019,162,-,C.T. Pan, 0.6420 ,947,"1,476"
2019,163,-,Rod Pampling, 0.6400 ,599,936
2019,164,-,Peter Malnati, 0.6400 ,956,"1,494"
2019,165,-,Patton Kizzire, 0.6400 ,852,"1,332"
2019,166,-,Matt Fitzpatrick, 0.6390 ,587,918
2019,167,-,Ernie Els, 0.6370 ,562,882
2019,168,-,Cameron Smith, 0.6370 ,848,"1,332"
2019,169,-,Francesco Molinari, 0.6360 ,618,972
2019,170,-,Satoshi Kodaira, 0.6350 ,732,"1,152"
2019,171,-,Julián Etulain, 0.6350 ,743,"1,170"
2019,172,-,Aaron Baddeley, 0.6330 ,627,990
2019,173,-,Sergio Garcia, 0.6330 ,501,792
2019,174,-,Freddie Jacobson, 0.6320 ,580,918
2019,175,-,Rafa Cabrera Bello, 0.6300 ,771,"1,224"
2019,175,-,Chris Stroud, 0.6300 ,703,"1,116"
2019,177,-,Anirban Lahiri, 0.6300 ,782,"1,242"
2019,178,-,Ollie Schniederjans, 0.6290 ,849,"1,350"
2019,179,-,Jordan Spieth, 0.6280 ,893,"1,422"
2019,180,-,Zach Johnson, 0.6260 ,721,"1,152"
2019,181,-,Curtis Luck, 0.6240 ,663,"1,062"
2019,182,-,Kelly Kraft, 0.6240 ,910,"1,458"
2019,183,-,Seamus Power, 0.6220 ,806,"1,296"
2019,184,-,Scott Langley, 0.6200 ,826,"1,332"
2019,185,-,Kiradech Aphibarnrat, 0.6170 ,688,"1,116"
2019,186,-,Cody Gribble, 0.6160 ,732,"1,188"
2019,187,-,Martin Trainer, 0.6050 ,664,"1,098"
2019,188,-,Michael Kim, 0.6010 ,638,"1,062"
2020,1,-,Jim Furyk, 0.7420 ,521,702
2020,2,-,Kyle Stanley, 0.7250 ,692,954
2020,3,-,Aaron Wise, 0.7210 ,584,810
2020,4,-,Will Gordon, 0.7170 ,413,576
2020,5,-,Russell Henley, 0.7170 ,813,"1,134"
2020,6,1,Corey Conners, 0.7160 ,953,"1,332"
