Year,Rank,SpacerDA,Player, FairwayRate ,FairwaysHit,FairwaysPossible
2008,116,-,Bo Van Pelt, 0.6210 ,839,"1,352"
2008,117,-,Kevin Stadler, 0.6200 ,710,"1,145"
2008,118,-,Rory Sabbatini, 0.6200 ,662,"1,068"
2008,119,-,Jeff Quinney, 0.6200 ,753,"1,215"
2008,120,-,Kenny Perry, 0.6200 ,836,"1,349"
2008,121,-,Kevin Sutherland, 0.6190 ,846,"1,366"
2008,122,-,Brett Quigley, 0.6180 ,672,"1,088"
2008,123,-,Dean Wilson, 0.6170 ,902,"1,462"
2008,124,-,Brad Elder, 0.6170 ,523,848
2008,125,-,Lucas Glover, 0.6150 ,781,"1,269"
2008,126,-,K.J. Choi, 0.6140 ,604,984
2008,127,-,Troy Matteson, 0.6140 ,802,"1,307"
2008,128,-,Nick Watney, 0.6120 ,822,"1,343"
2008,129,-,Dudley Hart, 0.6120 ,599,979
2008,130,-,Ted Purdy, 0.6110 ,527,862
2008,131,-,Tim Herron, 0.6110 ,790,"1,293"
2008,132,-,David Lutterus, 0.6110 ,450,737
2008,133,-,Johnson Wagner, 0.6100 ,681,"1,116"
2008,134,-,Steve Flesch, 0.6100 ,808,"1,325"
2008,135,-,Bob Sowards, 0.6090 ,467,767
2008,136,-,Jesper Parnevik, 0.6090 ,712,"1,170"
2008,137,-,Brandt Snedeker, 0.6050 ,711,"1,175"
2008,138,-,Sean O'Hair, 0.6040 ,683,"1,130"
2008,139,-,Jason Day, 0.6040 ,683,"1,131"
2008,140,-,Harrison Frazar, 0.6010 ,544,905
2008,141,-,Marco Dawson, 0.6010 ,467,777
2008,142,-,Bill Haas, 0.6000 ,792,"1,321"
2008,142,-,Freddie Jacobson, 0.6000 ,654,"1,091"
2008,144,-,Steve Lowery, 0.5990 ,619,"1,033"
2008,145,-,Carl Pettersson, 0.5990 ,919,"1,535"
2008,146,-,Ian Poulter, 0.5980 ,410,686
2008,147,-,Ryuji Imada, 0.5960 ,665,"1,115"
2008,148,-,Tommy Gainey, 0.5950 ,431,724
2008,149,-,Nathan Green, 0.5950 ,786,"1,321"
2008,150,-,Aaron Baddeley, 0.5950 ,610,"1,026"
2008,150,-,Vijay Singh, 0.5950 ,651,"1,095"
2008,152,-,George McNeill, 0.5940 ,804,"1,353"
2008,153,-,Sergio Garcia, 0.5940 ,582,980
2008,154,-,Padraig Harrington, 0.5940 ,415,699
2008,155,-,Billy Andrade, 0.5940 ,552,930
2008,156,-,Chad Collins, 0.5900 ,542,919
2008,157,-,Parker McLachlin, 0.5880 ,689,"1,171"
2008,158,-,Jon Mills, 0.5840 ,707,"1,211"
2008,159,-,Anthony Kim, 0.5830 ,661,"1,133"
2008,160,-,Mark Hensby, 0.5830 ,578,991
2008,161,-,Steve Allan, 0.5830 ,406,697
2008,162,-,Davis Love III, 0.5820 ,634,"1,089"
2008,163,-,Carlos Franco, 0.5820 ,543,933
2008,164,-,Stuart Appleby, 0.5820 ,682,"1,172"
2008,165,-,Geoff Ogilvy, 0.5820 ,519,892
2008,166,-,Camilo Villegas, 0.5820 ,635,"1,092"
2008,167,-,Brad Adamonis, 0.5810 ,671,"1,155"
2008,168,-,Tag Ridings, 0.5810 ,712,"1,226"
2008,169,-,Fred Couples, 0.5750 ,480,835
2008,169,-,Brenden Pappas, 0.5750 ,480,835
2008,171,-,Cody Freeman, 0.5720 ,494,864
2008,172,-,Shigeki Maruyama, 0.5710 ,356,623
2008,173,-,Ernie Els, 0.5690 ,397,698
2008,174,-,Retief Goosen, 0.5680 ,460,810
2008,175,-,Charles Howell III, 0.5680 ,787,"1,386"
2008,176,-,Eric Axley, 0.5640 ,856,"1,518"
2008,177,-,Brandt Jobe, 0.5640 ,408,724
2008,178,-,Steve Stricker, 0.5630 ,567,"1,008"
2008,179,-,Robert Garrigus, 0.5620 ,704,"1,252"
2008,180,-,Brett Rumford, 0.5600 ,529,944
2008,181,-,Stewart Cink, 0.5530 ,624,"1,129"
2008,181,-,Phil Mickelson, 0.5530 ,603,"1,091"
2008,183,-,Bubba Watson, 0.5520 ,732,"1,327"
2008,184,-,Jason Allred, 0.5510 ,436,792
2008,185,-,Adam Scott, 0.5470 ,375,686
2008,186,-,Matt Jones, 0.5450 ,691,"1,268"
2008,187,-,Jeff Overton, 0.5430 ,750,"1,381"
2008,188,-,Richard Johnson, 0.5370 ,561,"1,044"
2008,189,-,James Driscoll, 0.5350 ,587,"1,097"
2008,190,-,Travis Perkins, 0.5340 ,350,655
2008,191,-,Dustin Johnson, 0.5310 ,679,"1,280"
2008,192,-,Andres Romero, 0.5280 ,495,937
2008,193,-,Jimmy Walker, 0.5280 ,478,905
2008,194,-,Daniel Chopra, 0.5280 ,612,"1,160"
2008,195,-,J.B. Holmes, 0.5240 ,622,"1,187"
2008,196,-,Ángel Cabrera, 0.5110 ,367,718
2008,197,-,David Duval, 0.4900 ,348,710
2009,1,-,Joe Durant, 0.7410 ,552,745
2009,2,-,Tim Clark, 0.7410 ,805,"1,087"
2009,3,-,Scott McCarron, 0.7330 ,929,"1,267"
2009,4,-,David Toms, 0.7330 ,959,"1,309"
2009,5,-,Kirk Triplett, 0.7260 ,602,829
2009,6,-,Brian Gay, 0.7220 ,929,"1,286"
2009,7,-,Heath Slocum, 0.7200 ,910,"1,264"
2009,8,-,Bart Bryant, 0.7190 ,540,751
2009,9,-,Chris Riley, 0.7150 ,707,989
2009,10,-,Zach Johnson, 0.7150 ,922,"1,290"
2009,11,-,Scott Verplank, 0.7140 ,839,"1,175"
2009,12,-,Darron Stiles, 0.7130 ,477,669
2009,13,-,Jeff Klauk, 0.7120 ,939,"1,319"
2009,14,-,Corey Pavin, 0.7100 ,640,902
2009,15,-,Mark Brooks, 0.7090 ,462,652
2009,16,-,Patrick Sheehan, 0.7060 ,423,599
2009,17,-,Tom Lehman, 0.7050 ,500,709
2009,18,-,Jason Bohn, 0.7050 ,863,"1,225"
2009,19,-,Chez Reavie, 0.7020 ,758,"1,080"
2009,20,-,Billy Mayfair, 0.7000 ,810,"1,157"
2009,21,-,Glen Day, 0.7000 ,689,985
2009,21,-,Brandt Snedeker, 0.7000 ,752,"1,075"
2009,23,-,Colt Knost, 0.6980 ,611,875
2009,24,-,Alex Cejka, 0.6980 ,749,"1,073"
2009,25,-,Jim Furyk, 0.6970 ,806,"1,157"
2009,26,-,Jay Williamson, 0.6960 ,591,849
2009,27,-,Kent Jones, 0.6930 ,627,905
2009,28,-,Mark Wilson, 0.6910 ,912,"1,320"
2009,29,-,Nick O'Hern, 0.6910 ,826,"1,196"
2009,30,-,Paul Goydos, 0.6900 ,742,"1,075"
2009,31,-,John Mallinger, 0.6880 ,821,"1,193"
2009,32,-,Justin Leonard, 0.6880 ,878,"1,276"
2009,33,-,Richard Johnson, 0.6860 ,805,"1,173"
2009,34,-,Tommy Armour III, 0.6860 ,553,806
2009,35,-,Steve Elkington, 0.6860 ,665,970
2009,36,-,Boo Weekley, 0.6840 ,737,"1,078"
2009,37,-,D.A. Points, 0.6840 ,886,"1,296"
2009,38,-,Jeff Maggert, 0.6830 ,750,"1,098"
2009,39,-,Michael Allen, 0.6810 ,656,963
2009,40,-,Bob Estes, 0.6800 ,739,"1,087"
2009,41,-,Ben Crane, 0.6780 ,878,"1,296"
2009,42,-,Jeff Quinney, 0.6770 ,735,"1,086"
2009,43,-,K.J. Choi, 0.6770 ,607,897
2009,44,-,Rick Price, 0.6750 ,450,667
2009,45,-,Greg Owen, 0.6730 ,836,"1,242"
2009,46,-,Jason Dufner, 0.6730 ,804,"1,195"
2009,47,-,D.J. Trahan, 0.6720 ,901,"1,341"
2009,48,-,Briny Baird, 0.6720 ,795,"1,184"
2009,49,-,Kenny Perry, 0.6700 ,853,"1,273"
2009,50,-,Robert Allenby, 0.6690 ,656,980
2009,51,-,Brian Davis, 0.6690 ,922,"1,378"
2009,52,-,Charlie Wi, 0.6690 ,857,"1,281"
2009,53,-,Steve Stricker, 0.6680 ,735,"1,100"
2009,54,-,Chris DiMarco, 0.6680 ,865,"1,295"
2009,55,-,Tim Petrovic, 0.6680 ,882,"1,321"
2009,56,-,Vaughn Taylor, 0.6660 ,780,"1,171"
2009,57,-,Kris Blanks, 0.6650 ,499,750
2009,58,-,Peter Lonard, 0.6650 ,759,"1,141"
2009,59,-,Jonathan Byrd, 0.6630 ,785,"1,184"
2009,60,-,Jason Gore, 0.6620 ,635,960
2009,61,-,Marc Turnesa, 0.6610 ,711,"1,075"
2009,62,-,Mathew Goggin, 0.6610 ,680,"1,029"
2009,62,-,Will MacKenzie, 0.6610 ,637,964
2009,64,-,Bob Heintz, 0.6600 ,505,765
2009,65,-,Bryce Molder, 0.6600 ,563,853
2009,66,-,Matt Kuchar, 0.6600 ,753,"1,141"
2009,67,-,John Rollins, 0.6590 ,808,"1,227"
2009,68,-,Bo Van Pelt, 0.6560 ,838,"1,277"
2009,69,-,Steve Lowery, 0.6550 ,757,"1,155"
2009,70,-,Lucas Glover, 0.6550 ,850,"1,298"
2009,71,-,Ryan Moore, 0.6550 ,775,"1,184"
2009,72,-,Cliff Kresge, 0.6530 ,654,"1,001"
2009,73,-,Stephen Ames, 0.6520 ,681,"1,044"
2009,74,-,Hunter Mahan, 0.6520 ,839,"1,287"
2009,75,-,Ian Poulter, 0.6520 ,511,784
2009,76,-,Matt Weibring, 0.6490 ,534,823
2009,77,-,Ernie Els, 0.6490 ,602,928
2009,78,-,John Senden, 0.6480 ,905,"1,396"
2009,79,-,Jerry Kelly, 0.6480 ,740,"1,142"
2009,79,-,Justin Rose, 0.6480 ,635,980
2009,81,-,Ben Curtis, 0.6480 ,562,868
2009,82,-,Casey Wittenberg, 0.6470 ,566,875
2009,83,-,Todd Hamilton, 0.6460 ,730,"1,130"
2009,84,-,Johnson Wagner, 0.6440 ,728,"1,130"
2009,85,-,Dean Wilson, 0.6430 ,689,"1,071"
2009,86,-,Tom Pernice Jr., 0.6430 ,731,"1,137"
2009,86,-,Tiger Woods, 0.6430 ,558,868
2009,88,-,Rocco Mediate, 0.6420 ,670,"1,044"
2009,89,-,Rich Beem, 0.6410 ,613,957
2009,89,-,Ted Purdy, 0.6410 ,832,"1,299"
2009,91,-,Nicholas Thompson, 0.6400 ,837,"1,307"
2009,92,-,Bill Lunde, 0.6400 ,720,"1,125"
2009,93,-,Charles Warren, 0.6390 ,508,795
2009,94,-,Scott Sterling, 0.6390 ,380,595
2009,94,-,Peter Tomasulo, 0.6390 ,488,764
2009,96,-,Aron Price, 0.6380 ,718,"1,125"
2009,97,-,Rod Pampling, 0.6380 ,633,992
2009,98,-,Woody Austin, 0.6380 ,746,"1,170"
2009,99,-,Greg Chalmers, 0.6370 ,682,"1,070"
2009,100,-,Chris Stroud, 0.6370 ,745,"1,169"
2009,101,-,Greg Kraft, 0.6360 ,419,659
2009,102,-,Brian Vranesh, 0.6350 ,416,655
2009,103,-,Chad Campbell, 0.6350 ,762,"1,200"
2009,104,-,Steve Marino, 0.6340 ,832,"1,312"
2009,104,-,Kevin Na, 0.6340 ,766,"1,208"
2009,106,-,Mike Weir, 0.6330 ,742,"1,173"
2009,107,-,Martin Laird, 0.6310 ,617,978
2009,108,-,Steve Flesch, 0.6300 ,673,"1,068"
2009,109,-,Pat Perez, 0.6290 ,632,"1,005"
2009,110,-,Bill Haas, 0.6280 ,760,"1,210"
2009,111,-,James Nitties, 0.6260 ,717,"1,145"
2009,112,-,Kevin Sutherland, 0.6260 ,828,"1,323"
2009,113,-,Ken Duke, 0.6250 ,757,"1,211"
2009,114,-,Luke Donald, 0.6250 ,665,"1,064"
2009,115,-,Lee Janzen, 0.6240 ,589,944
2009,116,-,David Mathis, 0.6240 ,658,"1,055"
2009,117,-,Kevin Stadler, 0.6230 ,494,793
2009,118,-,Cameron Beckman, 0.6220 ,719,"1,156"
2009,119,-,Spencer Levin, 0.6210 ,612,985
2009,120,-,Brendon Todd, 0.6200 ,441,711
2009,121,-,Brendon de Jonge, 0.6190 ,738,"1,193"
2009,122,-,Ryuji Imada, 0.6160 ,732,"1,188"
2009,123,-,Sean O'Hair, 0.6160 ,656,"1,065"
2009,124,-,Jarrod Lyle, 0.6160 ,489,794
2009,125,-,John Merrick, 0.6150 ,713,"1,160"
2009,126,-,Camilo Villegas, 0.6130 ,629,"1,026"
2009,127,-,J.J. Henry, 0.6130 ,795,"1,297"
2009,128,-,Ryan Palmer, 0.6120 ,668,"1,091"
2009,129,-,Kevin Streelman, 0.6120 ,792,"1,295"
2009,130,-,Mark Calcavecchia, 0.6110 ,613,"1,004"
2009,131,-,Vijay Singh, 0.6090 ,590,969
2009,132,-,Nathan Green, 0.6070 ,845,"1,393"
2009,133,-,Y.E. Yang, 0.6060 ,668,"1,103"
2009,134,-,Michael Letzig, 0.6050 ,773,"1,277"
2009,135,-,George McNeill, 0.6050 ,674,"1,114"
2009,136,-,Jason Day, 0.6020 ,445,739
2009,137,-,Troy Matteson, 0.6000 ,760,"1,266"
2009,138,-,Sergio Garcia, 0.5960 ,484,812
2009,139,-,Retief Goosen, 0.5960 ,606,"1,017"
2009,140,-,Webb Simpson, 0.5960 ,781,"1,311"
2009,141,-,Marc Leishman, 0.5940 ,721,"1,213"
2009,142,-,Stuart Appleby, 0.5910 ,643,"1,088"
2009,143,-,Davis Love III, 0.5900 ,720,"1,221"
2009,144,-,Brad Faxon, 0.5890 ,482,818
2009,144,-,Brett Quigley, 0.5890 ,687,"1,166"
2009,146,-,Charles Howell III, 0.5890 ,747,"1,269"
2009,147,-,Freddie Jacobson, 0.5880 ,666,"1,133"
2009,148,-,Adam Scott, 0.5880 ,429,730
2009,149,-,Matt Bettencourt, 0.5860 ,799,"1,364"
2009,149,-,Stewart Cink, 0.5860 ,601,"1,026"
2009,151,-,Geoff Ogilvy, 0.5840 ,591,"1,012"
2009,152,-,Ricky Barnes, 0.5830 ,481,825
2009,153,-,Tim Herron, 0.5830 ,704,"1,208"
2009,154,-,Rory Sabbatini, 0.5790 ,646,"1,116"
2009,155,-,Nick Watney, 0.5780 ,692,"1,197"
2009,156,-,Charley Hoffman, 0.5760 ,778,"1,351"
2009,157,-,Carl Pettersson, 0.5760 ,694,"1,206"
2009,158,-,Joe Ogilvie, 0.5750 ,662,"1,151"
2009,159,-,Daniel Chopra, 0.5740 ,716,"1,248"
2009,160,-,Brad Adamonis, 0.5700 ,539,945
2009,161,-,Robert Garrigus, 0.5690 ,626,"1,101"
2009,162,-,Derek Fathauer, 0.5660 ,449,793
2009,163,-,Aaron Baddeley, 0.5650 ,514,910
2009,164,-,Brian Bateman, 0.5640 ,432,766
2009,165,-,Tag Ridings, 0.5610 ,343,611
2009,166,-,Fred Couples, 0.5590 ,421,753
2009,167,-,Scott Piercy, 0.5580 ,629,"1,128"
2009,168,-,Leif Olson, 0.5550 ,363,654
2009,169,-,Dustin Johnson, 0.5540 ,652,"1,177"
2009,169,-,Matt Jones, 0.5540 ,385,695
2009,171,-,Padraig Harrington, 0.5510 ,501,909
2009,172,-,Harrison Frazar, 0.5430 ,673,"1,239"
2009,173,-,Parker McLachlin, 0.5430 ,538,991
2009,174,-,Jeff Overton, 0.5390 ,661,"1,227"
2009,175,-,Anthony Kim, 0.5370 ,558,"1,040"
2009,176,-,Jimmy Walker, 0.5360 ,507,946
2009,177,-,Gary Woodland, 0.5310 ,347,654
2009,178,-,Bubba Watson, 0.5310 ,540,"1,018"
2009,179,-,Phil Mickelson, 0.5220 ,460,881
2009,180,-,Andres Romero, 0.5160 ,414,802
2009,181,-,Ángel Cabrera, 0.5150 ,389,756
2009,182,-,Eric Axley, 0.5100 ,474,930
2009,183,-,David Duval, 0.5090 ,397,780
2009,184,-,J.B. Holmes, 0.4800 ,498,"1,037"
2010,1,-,Omar Uresti, 0.7610 ,719,945
2010,2,-,Joe Durant, 0.7590 ,644,848
2010,3,-,Brian Gay, 0.7400 ,"1,016","1,373"
2010,4,-,Tim Clark, 0.7370 ,875,"1,187"
2010,5,-,Craig Bowden, 0.7290 ,518,711
2010,6,-,Heath Slocum, 0.7240 ,948,"1,309"
2010,7,-,David Toms, 0.7190 ,851,"1,184"
2010,8,-,Zach Johnson, 0.7120 ,914,"1,283"
2010,9,-,Ben Crane, 0.7110 ,818,"1,150"
2010,10,-,Jim Furyk, 0.7100 ,735,"1,035"
2010,11,-,Richard Johnson, 0.7090 ,817,"1,152"
2010,12,-,Paul Goydos, 0.7060 ,770,"1,091"
2010,13,-,Jerry Kelly, 0.7050 ,939,"1,332"
2010,14,-,Garrett Willis, 0.7040 ,765,"1,086"
2010,15,-,Jeff Quinney, 0.7030 ,849,"1,207"
2010,16,-,Alex Cejka, 0.7030 ,772,"1,098"
2010,17,-,Billy Mayfair, 0.7030 ,686,976
2010,18,-,Chris DiMarco, 0.7010 ,817,"1,165"
2010,19,-,Ben Curtis, 0.7010 ,768,"1,096"
2010,20,-,Jay Williamson, 0.6990 ,661,946
2010,21,-,Skip Kendall, 0.6960 ,486,698
2010,22,-,Justin Leonard, 0.6950 ,855,"1,231"
2010,23,-,John Mallinger, 0.6930 ,735,"1,060"
2010,24,-,Jason Dufner, 0.6920 ,842,"1,216"
2010,25,-,Chad Campbell, 0.6900 ,895,"1,297"
2010,26,-,Mark Wilson, 0.6890 ,798,"1,159"
2010,27,-,Chris Riley, 0.6870 ,641,933
2010,28,-,Cliff Kresge, 0.6860 ,439,640
2010,29,-,Tom Gillis, 0.6850 ,926,"1,351"
2010,30,-,Steve Stricker, 0.6850 ,696,"1,016"
2010,31,-,Brian Davis, 0.6840 ,961,"1,406"
2010,32,-,Rocco Mediate, 0.6830 ,654,958
2010,33,-,Vaughn Taylor, 0.6830 ,828,"1,213"
2010,34,-,Scott Verplank, 0.6820 ,700,"1,027"
2010,35,-,Steve Elkington, 0.6800 ,640,941
2010,36,-,Ryan Moore, 0.6800 ,754,"1,109"
2010,36,-,Kenny Perry, 0.6800 ,650,956
2010,38,-,Hunter Mahan, 0.6790 ,801,"1,179"
2010,39,-,Matt Kuchar, 0.6790 ,907,"1,336"
2010,40,-,Jeff Maggert, 0.6760 ,639,946
2010,41,-,Tim Petrovic, 0.6740 ,989,"1,468"
2010,41,-,Dean Wilson, 0.6740 ,450,668
2010,43,-,Scott McCarron, 0.6740 ,842,"1,250"
2010,44,-,Brent Delahoussaye, 0.6730 ,477,709
2010,45,-,Aron Price, 0.6720 ,601,894
2010,46,-,John Senden, 0.6720 ,970,"1,443"
2010,47,-,Boo Weekley, 0.6710 ,750,"1,117"
2010,48,-,Tom Pernice Jr., 0.6700 ,622,929
2010,49,-,Jason Bohn, 0.6690 ,782,"1,169"
2010,49,-,Kevin Sutherland, 0.6690 ,798,"1,193"
2010,51,-,Kris Blanks, 0.6690 ,773,"1,156"
2010,52,-,Blake Adams, 0.6680 ,762,"1,140"
2010,53,-,John Merrick, 0.6670 ,942,"1,412"
2010,54,-,Woody Austin, 0.6650 ,823,"1,238"
2010,55,-,Stephen Ames, 0.6650 ,686,"1,032"
2010,56,-,Kevin Na, 0.6650 ,864,"1,300"
2010,57,-,Will MacKenzie, 0.6630 ,666,"1,004"
2010,58,-,Justin Bolli, 0.6630 ,452,682
2010,59,-,Steve Flesch, 0.6600 ,678,"1,027"
2010,60,-,K.J. Choi, 0.6600 ,720,"1,091"
2010,61,-,Charles Warren, 0.6590 ,534,810
2010,62,-,Chris Couch, 0.6590 ,606,920
2010,63,-,James Nitties, 0.6570 ,785,"1,195"
2010,64,-,Kevin Streelman, 0.6560 ,787,"1,199"
2010,65,-,Brendon de Jonge, 0.6550 ,965,"1,473"
2010,66,-,Briny Baird, 0.6550 ,756,"1,155"
2010,66,-,Rod Pampling, 0.6550 ,701,"1,071"
2010,68,-,Paul Stankowski, 0.6540 ,493,754
2010,69,-,Mathew Goggin, 0.6520 ,775,"1,188"
2010,70,-,Pat Perez, 0.6520 ,820,"1,257"
2010,70,-,Bo Van Pelt, 0.6520 ,953,"1,461"
2010,72,-,Justin Rose, 0.6520 ,711,"1,091"
2010,73,-,Spencer Levin, 0.6510 ,924,"1,419"
2010,74,-,J.J. Henry, 0.6510 ,760,"1,168"
2010,75,-,J.P. Hayes, 0.6490 ,677,"1,043"
2010,76,-,Retief Goosen, 0.6480 ,646,997
2010,77,-,Robert Allenby, 0.6480 ,676,"1,044"
2010,78,-,Henrik Bjornstad, 0.6470 ,595,919
2010,78,-,Graham DeLaet, 0.6470 ,740,"1,143"
2010,80,-,John Rollins, 0.6460 ,733,"1,135"
2010,81,-,D.A. Points, 0.6450 ,811,"1,257"
2010,82,-,Y.E. Yang, 0.6430 ,638,992
2010,83,-,Mathias Grönberg, 0.6430 ,493,767
2010,84,-,Brandt Snedeker, 0.6430 ,795,"1,237"
2010,85,-,Davis Love III, 0.6420 ,712,"1,109"
2010,86,-,Rickie Fowler, 0.6420 ,882,"1,374"
2010,86,-,Charlie Wi, 0.6420 ,848,"1,321"
2010,88,-,Bill Haas, 0.6420 ,779,"1,214"
2010,89,-,Steve Wheatcroft, 0.6410 ,588,917
2010,90,-,Trevor Immelman, 0.6410 ,494,771
2010,91,-,Nicholas Thompson, 0.6400 ,748,"1,168"
2010,92,-,Stewart Cink, 0.6400 ,723,"1,130"
2010,92,-,Sean O'Hair, 0.6400 ,739,"1,155"
2010,94,-,Kevin Johnson, 0.6390 ,498,780
2010,95,-,Sergio Garcia, 0.6380 ,466,731
2010,96,-,Cameron Beckman, 0.6370 ,569,893
2010,97,-,Josh Teater, 0.6370 ,877,"1,377"
2010,98,-,Michael Letzig, 0.6350 ,742,"1,169"
2010,99,-,Michael Connell, 0.6340 ,717,"1,131"
2010,99,-,Jarrod Lyle, 0.6340 ,407,642
2010,101,-,Michael Sim, 0.6340 ,560,884
2010,102,-,Vijay Singh, 0.6330 ,660,"1,043"
2010,103,-,Bryce Molder, 0.6320 ,703,"1,113"
2010,104,-,Ryuji Imada, 0.6310 ,792,"1,255"
2010,105,-,Brian Stuard, 0.6310 ,658,"1,043"
2010,106,-,Chris Tidland, 0.6310 ,644,"1,021"
2010,107,-,Chris Stroud, 0.6300 ,718,"1,140"
2010,108,-,Jeff Gove, 0.6300 ,447,710
2010,108,-,Kevin Stadler, 0.6300 ,685,"1,088"
2010,110,-,Adam Scott, 0.6290 ,601,955
2010,111,-,Lucas Glover, 0.6280 ,656,"1,044"
2010,112,-,Carl Pettersson, 0.6280 ,794,"1,264"
2010,113,-,Ian Poulter, 0.6270 ,434,692
2010,114,-,Shaun Micheel, 0.6270 ,544,868
2010,115,-,Rory McIlroy, 0.6260 ,461,736
2010,116,-,Nick Watney, 0.6260 ,776,"1,239"
2010,117,-,Johnson Wagner, 0.6260 ,706,"1,128"
2010,118,-,Roger Tambellini, 0.6260 ,600,959
2010,119,-,Greg Kraft, 0.6250 ,400,640
2010,120,-,Luke Donald, 0.6240 ,593,951
2010,121,-,Mark Calcavecchia, 0.6220 ,370,595
2010,122,-,Freddie Jacobson, 0.6220 ,721,"1,160"
2010,123,-,Matt Every, 0.6210 ,499,804
2010,124,-,Steve Marino, 0.6200 ,707,"1,141"
2010,125,-,Steve Lowery, 0.6190 ,541,874
2010,126,-,Jerod Turner, 0.6170 ,394,639
2010,126,-,Camilo Villegas, 0.6170 ,624,"1,012"
2010,128,-,Charley Hoffman, 0.6160 ,712,"1,156"
2010,129,-,Jonathan Byrd, 0.6150 ,728,"1,183"
2010,130,-,Greg Owen, 0.6150 ,590,960
2010,131,-,Andrew McLardy, 0.6140 ,411,669
2010,132,-,Bob Estes, 0.6140 ,673,"1,096"
2010,133,-,D.J. Trahan, 0.6140 ,789,"1,285"
2010,134,-,Paul Casey, 0.6130 ,504,822
2010,135,-,Nathan Green, 0.6100 ,732,"1,200"
2010,136,-,Jeev Milkha Singh, 0.6090 ,440,722
2010,137,-,Bill Lunde, 0.6070 ,632,"1,041"
2010,138,-,Garth Mulroy, 0.6070 ,414,682
2010,139,-,Ted Purdy, 0.6060 ,691,"1,140"
2010,140,-,Webb Simpson, 0.6050 ,823,"1,361"
2010,141,-,Michael Bradley, 0.6040 ,617,"1,022"
2010,142,-,Troy Matteson, 0.6040 ,711,"1,178"
2010,143,-,Rory Sabbatini, 0.6030 ,642,"1,065"
2010,144,-,Chad Collins, 0.6030 ,663,"1,100"
2010,144,-,Martin Laird, 0.6030 ,769,"1,276"
2010,146,-,Brett Quigley, 0.6030 ,796,"1,321"
2010,147,-,Ernie Els, 0.6020 ,592,984
2010,148,-,Roland Thatcher, 0.6000 ,601,"1,001"
2010,149,-,Chris Wilson, 0.5990 ,492,821
2010,150,-,Lee Janzen, 0.5990 ,641,"1,070"
2010,151,-,Greg Chalmers, 0.5980 ,772,"1,291"
2010,152,-,Stuart Appleby, 0.5980 ,824,"1,379"
2010,153,-,Brad Faxon, 0.5950 ,446,750
2010,154,-,Troy Merritt, 0.5940 ,694,"1,169"
2010,155,-,Joe Ogilvie, 0.5930 ,767,"1,293"
2010,156,-,Cameron Percy, 0.5890 ,561,952
2010,157,-,Cameron Tringale, 0.5870 ,401,683
2010,158,-,Alex Prugh, 0.5840 ,699,"1,197"
2010,159,-,Ricky Barnes, 0.5840 ,840,"1,439"
2010,159,-,Marc Leishman, 0.5840 ,715,"1,225"
2010,161,-,Geoff Ogilvy, 0.5790 ,489,844
2010,162,-,Brett Wetterich, 0.5780 ,436,754
2010,163,-,Jason Day, 0.5780 ,665,"1,151"
2010,164,-,Ryan Palmer, 0.5720 ,669,"1,169"
2010,165,-,Matt Bettencourt, 0.5720 ,659,"1,153"
2010,166,-,David Duval, 0.5710 ,548,960
2010,167,-,Matt Jones, 0.5710 ,706,"1,237"
2010,168,-,James Driscoll, 0.5700 ,618,"1,085"
2010,169,-,Padraig Harrington, 0.5670 ,444,783
2010,170,-,Aaron Baddeley, 0.5670 ,741,"1,308"
2010,171,-,David Lutterus, 0.5660 ,497,878
2010,172,-,Dustin Johnson, 0.5640 ,652,"1,157"
2010,173,-,Scott Piercy, 0.5600 ,688,"1,228"
2010,174,-,Vance Veazey, 0.5590 ,404,723
2010,175,-,Robert Garrigus, 0.5570 ,506,908
2010,176,-,Bubba Watson, 0.5570 ,599,"1,076"
2010,177,-,Jeff Overton, 0.5540 ,662,"1,194"
2010,178,-,Andres Romero, 0.5510 ,561,"1,019"
2010,179,-,Brenden Pappas, 0.5490 ,473,861
2010,180,-,Derek Lamely, 0.5480 ,572,"1,043"
2010,181,-,Charles Howell III, 0.5460 ,751,"1,376"
2010,182,-,Ángel Cabrera, 0.5450 ,485,890
2010,183,-,J.B. Holmes, 0.5450 ,764,"1,403"
2010,184,-,George McNeill, 0.5430 ,601,"1,106"
2010,185,-,Mike Weir, 0.5380 ,429,797
2010,186,-,Tim Herron, 0.5350 ,544,"1,017"
2010,187,-,Rich Barcelo, 0.5280 ,471,892
2010,188,-,Phil Mickelson, 0.5270 ,564,"1,071"
2010,189,-,John Daly, 0.5220 ,402,770
2010,190,-,Jimmy Walker, 0.5130 ,555,"1,082"
2010,191,-,Daniel Chopra, 0.5130 ,526,"1,026"
2010,192,-,Martin Flores, 0.5020 ,496,989
2011,1,-,Joe Durant, 0.7570 ,727,961
2011,2,-,Heath Slocum, 0.7490 ,923,"1,232"
2011,3,-,Jerry Kelly, 0.7330 ,818,"1,116"
2011,4,-,Brian Gay, 0.7280 ,871,"1,197"
2011,5,-,Ben Curtis, 0.7190 ,663,922
2011,6,-,David Toms, 0.7180 ,739,"1,029"
2011,7,-,Nick O'Hern, 0.7170 ,850,"1,186"
2011,8,-,Zach Johnson, 0.7110 ,776,"1,092"
2011,9,-,Billy Mayfair, 0.7040 ,885,"1,257"
2011,10,-,Brian Davis, 0.7030 ,"1,029","1,463"
2011,11,-,Aron Price, 0.7030 ,511,727
