Year,Rank,,Player,Avg,Total Putts,Total Rounds,Low Total Putts
2010,184,-,Rocco Mediate,30.28,"2,089",69,23
2010,184,-,Charles Warren,30.28,"1,756",58,25
2010,186,-,Mathew Goggin,30.33,"2,578",85,25
2010,187,-,Troy Matteson,30.44,"2,557",84,25
2010,188,-,Cameron Tringale,30.45,"1,492",49,25
2010,189,-,Billy Mayfair,30.5,"2,135",70,26
2010,190,-,Kris Blanks,30.6,"2,540",83,23
2010,191,-,Roger Tambellini,30.71,"2,119",69,26
2010,192,-,Jeff Gove,31,"1,581",51,26
2011,1,-,Kevin Na,27.75,"2,331",84,22
2011,2,-,Greg Chalmers,27.77,"2,388",86,22
2011,3,-,Steve Stricker,27.96,"1,929",69,22
2011,4,-,Luke Donald,28.03,"1,878",67,22
2011,5,-,Freddie Jacobson,28.19,"2,368",84,23
2011,6,-,Brian Gay,28.28,"2,432",86,20
2011,7,-,Rickie Fowler,28.35,"2,296",81,21
2011,8,-,Jason Day,28.37,"2,071",73,23
2011,9,-,Bryce Molder,28.38,"2,270",80,23
2011,10,-,Aaron Baddeley,28.39,"2,129",75,22
2011,11,-,Andres Romero,28.41,"2,131",75,22
2011,11,-,Charlie Wi,28.41,"2,358",83,23
2011,13,-,Nick Watney,28.44,"2,190",77,22
2011,14,-,Ryan Moore,28.47,"2,135",75,22
2011,14,-,Geoff Ogilvy,28.47,"1,879",66,24
2011,16,-,Brandt Snedeker,28.51,"2,423",85,23
2011,17,-,Matt Kuchar,28.52,"2,510",88,24
2011,18,-,Chris Couch,28.53,"2,083",73,23
2011,19,-,Steve Flesch,28.55,"2,398",84,22
2011,20,-,Jimmy Walker,28.57,"2,257",79,22
2011,21,-,Anthony Kim,28.59,"2,030",71,22
2011,22,-,Joe Ogilvie,28.63,"1,918",67,24
2011,23,-,Scott McCarron,28.64,"1,747",61,23
2011,23,-,Tim Petrovic,28.64,"2,406",84,22
2011,25,-,Dean Wilson,28.66,"1,777",62,22
2011,26,-,Nate Smith,28.68,"1,721",60,22
2011,27,-,Y.E. Yang,28.69,"1,693",59,24
2011,28,-,Ryan Palmer,28.7,"2,296",80,23
2011,29,-,Blake Adams,28.71,"3,216",112,23
2011,29,-,Zach Johnson,28.71,"2,239",78,22
2011,29,-,Matt McQuillan,28.71,"1,579",55,23
2011,32,-,Bio Kim,28.72,"1,867",65,22
2011,33,-,Nathan Green,28.74,"2,213",77,24
2011,34,-,Carl Pettersson,28.75,"2,674",93,23
2011,35,-,Matt Jones,28.76,"2,042",71,23
2011,36,-,Webb Simpson,28.77,"2,819",98,23
2011,37,-,Arjun Atwal,28.79,"2,620",91,22
2011,38,-,Shane Bertsch,28.8,"1,613",56,21
2011,39,-,Brendon de Jonge,28.81,"2,910",101,23
2011,40,-,Steven Bowditch,28.84,"2,365",82,23
2011,40,-,David Mathis,28.84,"2,221",77,23
2011,40,-,Pat Perez,28.84,"2,192",76,24
2011,43,-,Vaughn Taylor,28.85,"2,568",89,24
2011,44,-,Michael Thompson,28.88,"2,108",73,24
2011,45,-,Jonathan Byrd,28.9,"2,370",82,23
2011,46,-,Martin Laird,28.91,"2,197",76,21
2011,47,-,Robert Karlsson,28.92,"1,706",59,23
2011,47,-,Kevin Kisner,28.92,"1,851",64,25
2011,49,-,Lee Janzen,28.95,"1,621",56,23
2011,50,-,Jerry Kelly,28.96,"2,317",80,25
2011,50,-,Paul Stankowski,28.96,"2,085",72,24
2011,50,-,David Toms,28.96,"2,143",74,24
2011,53,-,Stewart Cink,28.97,"1,912",66,24
2011,53,-,Rod Pampling,28.97,"1,854",64,21
2011,55,-,Padraig Harrington,28.98,"1,710",59,24
2011,56,-,Tim Herron,28.99,"2,348",81,22
2011,57,-,Matt Bettencourt,29.01,"2,437",84,23
2011,57,-,Ryuji Imada,29.01,"2,408",83,24
2011,59,-,Stuart Appleby,29.02,"1,886",65,23
2011,59,-,Woody Austin,29.02,"1,538",53,22
2011,61,-,Kevin Chappell,29.03,"2,090",72,24
2011,61,-,George McNeill,29.03,"1,771",61,23
2011,63,-,D.A. Points,29.04,"2,585",89,23
2011,63,-,Camilo Villegas,29.04,"1,975",68,24
2011,65,-,James Driscoll,29.05,"1,888",65,22
2011,65,-,Chris Kirk,29.05,"2,527",87,24
2011,67,-,Retief Goosen,29.06,"1,424",49,25
2011,67,-,Ian Poulter,29.06,"1,482",51,23
2011,69,-,Ángel Cabrera,29.07,"1,337",46,23
2011,69,-,Roland Thatcher,29.07,"1,948",67,24
2011,71,-,Ben Crane,29.08,"2,123",73,24
2011,71,-,Hunter Haas,29.08,"2,675",92,23
2011,71,-,Phil Mickelson,29.08,"2,239",77,23
2011,71,-,Scott Piercy,29.08,"2,152",74,23
2011,75,-,Mark Wilson,29.09,"2,531",87,23
2011,76,-,Brian Davis,29.1,"3,056",105,21
2011,76,-,Chris DiMarco,29.1,"2,590",89,24
2011,78,-,J.P. Hayes,29.11,"1,572",54,23
2011,79,-,D.J. Brigman,29.12,"1,718",59,24
2011,79,-,Colt Knost,29.12,"2,155",74,25
2011,81,-,Sergio Garcia,29.13,"1,777",61,22
2011,82,-,Marc Leishman,29.14,"2,535",87,24
2011,83,-,Stephen Ames,29.15,"1,895",65,22
2011,83,-,Tag Ridings,29.15,"2,361",81,23
2011,85,-,K.J. Choi,29.17,"2,188",75,23
2011,85,-,Steve Marino,29.17,"2,217",76,25
2011,87,-,Cameron Beckman,29.18,"1,955",67,25
2011,87,-,Jim Renner,29.18,"1,663",57,23
2011,89,-,Sung Kang,29.19,"1,722",59,24
2011,90,-,Garrett Willis,29.2,"2,015",69,23
2011,91,-,Michael Connell,29.21,"2,220",76,22
2011,91,-,Hunter Mahan,29.21,"2,600",89,23
2011,93,-,Jason Bohn,29.23,"2,046",70,24
2011,93,-,Justin Leonard,29.23,"2,397",82,24
2011,95,-,Kevin Streelman,29.24,"2,632",90,21
2011,96,-,Alex Cejka,29.25,"1,726",59,24
2011,96,-,Charl Schwartzel,29.25,"1,638",56,25
2011,98,-,Keegan Bradley,29.26,"2,546",87,25
2011,98,-,Lucas Glover,29.26,"2,165",74,24
2011,98,-,Nick O'Hern,29.26,"2,487",85,24
2011,98,-,Will Strickler,29.26,"1,375",47,22
2011,102,-,Michael Putnam,29.27,"1,844",63,24
2011,103,-,Shaun Micheel,29.29,"2,138",73,22
2011,103,-,Martin Piller,29.29,"1,728",59,24
2011,105,-,J.B. Holmes,29.3,"1,553",53,22
2011,105,-,Rory Sabbatini,29.3,"2,373",81,21
2011,107,-,Andres Gonzales,29.31,"1,524",52,23
2011,107,-,Charles Howell III,29.31,"3,048",104,20
2011,107,-,Troy Matteson,29.31,"2,550",87,23
2011,107,-,Chris Riley,29.31,"2,110",72,24
2011,111,-,Jeff Overton,29.33,"2,669",91,24
2011,112,-,Spencer Levin,29.34,"3,198",109,24
2011,112,-,Ben Martin,29.34,"2,054",70,24
2011,114,-,Jarrod Lyle,29.35,"2,319",79,24
2011,115,-,Graeme McDowell,29.38,"1,381",47,24
2011,116,-,Tommy Gainey,29.39,"2,939",100,23
2011,116,-,Adam Scott,29.39,"1,734",59,25
2011,116,-,Brendan Steele,29.39,"2,557",87,24
2011,119,-,Robert Garrigus,29.4,"2,440",83,24
2011,120,-,Charley Hoffman,29.41,"2,706",92,24
2011,121,-,Ben Curtis,29.42,"1,942",66,24
2011,122,-,Harrison Frazar,29.43,"1,707",58,23
2011,122,-,Fabián Gómez,29.43,"2,237",76,24
2011,124,-,Jason Dufner,29.44,"2,296",78,23
2011,124,-,Paul Goydos,29.44,"2,385",81,24
2011,126,-,Jim Furyk,29.45,"2,533",86,25
2011,126,-,Zack Miller,29.45,"2,415",82,22
2011,128,-,David Duval,29.46,"1,974",67,24
2011,128,-,Aron Price,29.46,"1,532",52,24
2011,128,-,Kyle Stanley,29.46,"2,651",90,23
2011,131,-,Richard Johnson,29.47,"1,709",58,21
2011,131,-,Cameron Tringale,29.47,"3,124",106,23
2011,133,-,Chris Stroud,29.49,"2,477",84,25
2011,134,-,Steve Elkington,29.5,"1,475",50,23
2011,134,-,Josh Teater,29.5,"2,891",98,23
2011,136,-,David Hearn,29.51,"2,361",80,22
2011,137,-,Brandt Jobe,29.52,"2,834",96,24
2011,138,-,Bill Haas,29.53,"2,717",92,24
2011,138,-,Vijay Singh,29.53,"2,333",79,24
2011,140,-,Ricky Barnes,29.54,"2,304",78,24
2011,140,-,Derek Lamely,29.54,"1,861",63,21
2011,140,-,Billy Mayfair,29.54,"2,659",90,23
2011,140,-,Sean O'Hair,29.54,"2,068",70,25
2011,144,-,Dustin Johnson,29.56,"2,099",71,22
2011,144,-,William McGirt,29.56,"2,926",99,24
2011,144,-,Johnson Wagner,29.56,"2,276",77,25
2011,147,-,Bo Van Pelt,29.57,"2,661",90,24
2011,148,-,Scott Gutschewski,29.58,"1,745",59,24
2011,148,-,Chez Reavie,29.58,"2,721",92,21
2011,150,-,Billy Horschel,29.59,"2,042",69,24
2011,151,-,Trevor Immelman,29.61,"2,487",84,21
2011,152,-,John Merrick,29.62,"1,866",63,25
2011,153,-,Justin Rose,29.64,"2,282",77,25
2011,154,-,Briny Baird,29.67,"1,602",54,25
2011,155,-,Joseph Bramlett,29.68,"1,929",65,25
2011,155,-,Kent Jones,29.68,"2,107",71,24
2011,155,-,Rocco Mediate,29.68,"1,573",53,25
2011,158,-,Marc Turnesa,29.69,"1,544",52,25
2011,158,-,Gary Woodland,29.69,"2,761",93,23
2011,160,-,Kris Blanks,29.7,"2,673",90,24
2011,160,-,Daniel Summerhays,29.7,"2,168",73,23
2011,162,-,Michael Bradley,29.71,"2,080",70,21
2011,162,-,Kevin Stadler,29.71,"2,377",80,26
2011,162,-,Scott Stallings,29.71,"2,317",78,24
2011,165,-,Robert Allenby,29.72,"2,467",83,25
2011,166,-,Troy Merritt,29.75,"1,815",61,24
2011,167,-,Bill Lunde,29.77,"2,620",88,23
2011,168,-,Bobby Gates,29.8,"2,205",74,23
2011,168,-,John Rollins,29.8,"2,473",83,23
2011,170,-,Rich Beem,29.81,"1,580",53,24
2011,171,-,John Senden,29.84,"2,805",94,23
2011,172,-,Bubba Watson,29.86,"2,359",79,24
2011,173,-,Tom Gillis,29.95,"1,647",55,24
2011,173,-,Jhonattan Vegas,29.95,"2,396",80,24
2011,175,-,J.J. Henry,30.03,"2,763",92,23
2011,176,-,Davis Love III,30.04,"2,103",70,25
2011,177,-,Alex Prugh,30.05,"2,344",78,24
2011,178,-,Chad Campbell,30.12,"2,922",97,25
2011,178,-,D.J. Trahan,30.12,"2,741",91,24
2011,180,-,Heath Slocum,30.16,"2,654",88,25
